id,cg_id,date,open,high,low,close
fiat_eur_11092019,fiat_eur,11-09-2019,1.10103,1.10873,1.0927,1.10635
fiat_eur_12092019,fiat_eur,12-09-2019,1.10635,1.11096,1.10554,1.1072
fiat_eur_13092019,fiat_eur,13-09-2019,1.10635,1.11096,1.10554,1.1072
fiat_eur_14092019,fiat_eur,14-09-2019,1.10635,1.11096,1.10554,1.1072
fiat_eur_15092019,fiat_eur,15-09-2019,1.10729,1.10864,1.09933,1.09995
fiat_eur_16092019,fiat_eur,16-09-2019,1.09995,1.10746,1.09903,1.10721
fiat_eur_17092019,fiat_eur,17-09-2019,1.10721,1.10757,1.10136,1.10295
fiat_eur_18092019,fiat_eur,18-09-2019,1.10295,1.10735,1.1023,1.10407
fiat_eur_19092019,fiat_eur,19-09-2019,1.10407,1.10677,1.09964,1.10171
fiat_eur_20092019,fiat_eur,20-09-2019,1.10407,1.10677,1.09964,1.10171
fiat_eur_21092019,fiat_eur,21-09-2019,1.10407,1.10677,1.09964,1.10171
fiat_eur_22092019,fiat_eur,22-09-2019,1.1016,1.10255,1.09662,1.09928
fiat_eur_23092019,fiat_eur,23-09-2019,1.09928,1.10241,1.09838,1.10198
fiat_eur_24092019,fiat_eur,24-09-2019,1.10198,1.1023,1.09375,1.09425
fiat_eur_25092019,fiat_eur,25-09-2019,1.09425,1.09674,1.09086,1.09196
fiat_eur_26092019,fiat_eur,26-09-2019,1.09196,1.09588,1.09047,1.09404
fiat_eur_27092019,fiat_eur,27-09-2019,1.09196,1.09588,1.09047,1.09404
fiat_eur_28092019,fiat_eur,28-09-2019,1.09196,1.09588,1.09047,1.09404
fiat_eur_29092019,fiat_eur,29-09-2019,1.0942,1.09478,1.08848,1.08972
fiat_eur_30092019,fiat_eur,30-09-2019,1.08972,1.09429,1.08791,1.09323
fiat_eur_01102019,fiat_eur,01-10-2019,1.09323,1.09637,1.0904,1.0959
fiat_eur_02102019,fiat_eur,02-10-2019,1.0959,1.09994,1.09408,1.0964
fiat_eur_03102019,fiat_eur,03-10-2019,1.0964,1.09975,1.09571,1.09765
fiat_eur_04102019,fiat_eur,04-10-2019,1.0964,1.09975,1.09571,1.09765
fiat_eur_05102019,fiat_eur,05-10-2019,1.0964,1.09975,1.09571,1.09765
fiat_eur_06102019,fiat_eur,06-10-2019,1.09804,1.10006,1.09619,1.09703
fiat_eur_07102019,fiat_eur,07-10-2019,1.09703,1.0996,1.09409,1.09564
fiat_eur_08102019,fiat_eur,08-10-2019,1.09564,1.09906,1.0949,1.09713
fiat_eur_09102019,fiat_eur,09-10-2019,1.09713,1.10339,1.09703,1.10051
fiat_eur_10102019,fiat_eur,10-10-2019,1.10051,1.10628,1.1001,1.10353
fiat_eur_11102019,fiat_eur,11-10-2019,1.10051,1.10628,1.1001,1.10353
fiat_eur_12102019,fiat_eur,12-10-2019,1.10051,1.10628,1.1001,1.10353
fiat_eur_13102019,fiat_eur,13-10-2019,1.10297,1.10428,1.10128,1.10252
fiat_eur_14102019,fiat_eur,14-10-2019,1.10252,1.10461,1.09913,1.10327
fiat_eur_15102019,fiat_eur,15-10-2019,1.10327,1.10856,1.10224,1.10715
fiat_eur_16102019,fiat_eur,16-10-2019,1.10715,1.11398,1.10651,1.11242
fiat_eur_17102019,fiat_eur,17-10-2019,1.11242,1.11719,1.11147,1.11696
fiat_eur_18102019,fiat_eur,18-10-2019,1.11242,1.11719,1.11147,1.11696
fiat_eur_19102019,fiat_eur,19-10-2019,1.11242,1.11719,1.11147,1.11696
fiat_eur_20102019,fiat_eur,20-10-2019,1.11596,1.11795,1.11386,1.11492
fiat_eur_21102019,fiat_eur,21-10-2019,1.11492,1.11569,1.11177,1.1125
fiat_eur_22102019,fiat_eur,22-10-2019,1.1125,1.11406,1.11061,1.11305
fiat_eur_23102019,fiat_eur,23-10-2019,1.11305,1.11627,1.10931,1.1104
fiat_eur_24102019,fiat_eur,24-10-2019,1.1104,1.1123,1.10729,1.1079
fiat_eur_25102019,fiat_eur,25-10-2019,1.1104,1.1123,1.10729,1.1079
fiat_eur_26102019,fiat_eur,26-10-2019,1.1104,1.1123,1.10729,1.1079
fiat_eur_27102019,fiat_eur,27-10-2019,1.108,1.11067,1.10761,1.10996
fiat_eur_28102019,fiat_eur,28-10-2019,1.10996,1.11187,1.10736,1.11119
fiat_eur_29102019,fiat_eur,29-10-2019,1.11119,1.11516,1.10802,1.11503
fiat_eur_30102019,fiat_eur,30-10-2019,1.11503,1.11758,1.11315,1.11512
fiat_eur_31102019,fiat_eur,31-10-2019,1.11512,1.11718,1.11281,1.11646
fiat_eur_01112019,fiat_eur,01-11-2019,1.11512,1.11718,1.11281,1.11646
fiat_eur_02112019,fiat_eur,02-11-2019,1.11512,1.11718,1.11281,1.11646
fiat_eur_03112019,fiat_eur,03-11-2019,1.11675,1.11755,1.11247,1.1128
fiat_eur_04112019,fiat_eur,04-11-2019,1.1128,1.11402,1.10635,1.10741
fiat_eur_05112019,fiat_eur,05-11-2019,1.10741,1.10928,1.10648,1.1066
fiat_eur_06112019,fiat_eur,06-11-2019,1.1066,1.10916,1.1036,1.10497
fiat_eur_07112019,fiat_eur,07-11-2019,1.10497,1.10554,1.10166,1.10178
fiat_eur_08112019,fiat_eur,08-11-2019,1.10497,1.10554,1.10166,1.10178
fiat_eur_09112019,fiat_eur,09-11-2019,1.10497,1.10554,1.10166,1.10178
fiat_eur_10112019,fiat_eur,10-11-2019,1.10224,1.10431,1.10165,1.10329
fiat_eur_11112019,fiat_eur,11-11-2019,1.10329,1.10386,1.10024,1.1009
fiat_eur_12112019,fiat_eur,12-11-2019,1.1009,1.10204,1.09953,1.10064
fiat_eur_13112019,fiat_eur,13-11-2019,1.10064,1.10275,1.09891,1.10213
fiat_eur_14112019,fiat_eur,14-11-2019,1.10213,1.10568,1.10145,1.10492
fiat_eur_15112019,fiat_eur,15-11-2019,1.10213,1.10568,1.10145,1.10492
fiat_eur_16112019,fiat_eur,16-11-2019,1.10213,1.10568,1.10145,1.10492
fiat_eur_17112019,fiat_eur,17-11-2019,1.10477,1.10899,1.10477,1.10719
fiat_eur_18112019,fiat_eur,18-11-2019,1.10719,1.1084,1.10626,1.10782
fiat_eur_19112019,fiat_eur,19-11-2019,1.10782,1.10815,1.10529,1.10721
fiat_eur_20112019,fiat_eur,20-11-2019,1.10721,1.1097,1.10522,1.10584
fiat_eur_21112019,fiat_eur,21-11-2019,1.10584,1.10877,1.10145,1.10181
fiat_eur_22112019,fiat_eur,22-11-2019,1.10584,1.10877,1.10145,1.10181
fiat_eur_23112019,fiat_eur,23-11-2019,1.10584,1.10877,1.10145,1.10181
fiat_eur_24112019,fiat_eur,24-11-2019,1.10155,1.10322,1.10036,1.10132
fiat_eur_25112019,fiat_eur,25-11-2019,1.10132,1.10255,1.10071,1.10203
fiat_eur_26112019,fiat_eur,26-11-2019,1.10203,1.1025,1.09923,1.09993
fiat_eur_27112019,fiat_eur,27-11-2019,1.09993,1.1018,1.09991,1.10081
fiat_eur_28112019,fiat_eur,28-11-2019,1.10081,1.10283,1.09812,1.10154
fiat_eur_29112019,fiat_eur,29-11-2019,1.10081,1.10283,1.09812,1.10154
fiat_eur_30112019,fiat_eur,30-11-2019,1.10081,1.10283,1.09812,1.10154
fiat_eur_01122019,fiat_eur,01-12-2019,1.10235,1.10901,1.10029,1.10788
fiat_eur_02122019,fiat_eur,02-12-2019,1.10788,1.10936,1.1066,1.10813
fiat_eur_03122019,fiat_eur,03-12-2019,1.10813,1.11162,1.10666,1.10777
fiat_eur_04122019,fiat_eur,04-12-2019,1.10777,1.11081,1.10774,1.11042
fiat_eur_05122019,fiat_eur,05-12-2019,1.11042,1.11097,1.10398,1.10601
fiat_eur_06122019,fiat_eur,06-12-2019,1.11042,1.11097,1.10398,1.10601
fiat_eur_07122019,fiat_eur,07-12-2019,1.11042,1.11097,1.10398,1.10601
fiat_eur_08122019,fiat_eur,08-12-2019,1.10575,1.10779,1.10534,1.10636
fiat_eur_09122019,fiat_eur,09-12-2019,1.10636,1.10978,1.10627,1.10922
fiat_eur_10122019,fiat_eur,10-12-2019,1.10922,1.11448,1.10702,1.11294
fiat_eur_11122019,fiat_eur,11-12-2019,1.11294,1.11544,1.11031,1.11271
fiat_eur_12122019,fiat_eur,12-12-2019,1.11271,1.11996,1.11019,1.11184
fiat_eur_13122019,fiat_eur,13-12-2019,1.11271,1.11996,1.11019,1.11184
fiat_eur_14122019,fiat_eur,14-12-2019,1.11271,1.11996,1.11019,1.11184
fiat_eur_15122019,fiat_eur,15-12-2019,1.1126,1.11581,1.11225,1.11438
fiat_eur_16122019,fiat_eur,16-12-2019,1.11438,1.11747,1.11294,1.11494
fiat_eur_17122019,fiat_eur,17-12-2019,1.11494,1.11544,1.11105,1.11134
fiat_eur_18122019,fiat_eur,18-12-2019,1.11134,1.11443,1.11072,1.11201
fiat_eur_19122019,fiat_eur,19-12-2019,1.11201,1.11248,1.10663,1.1076
fiat_eur_20122019,fiat_eur,20-12-2019,1.11201,1.11248,1.10663,1.1076
fiat_eur_21122019,fiat_eur,21-12-2019,1.11201,1.11248,1.10663,1.1076
fiat_eur_22122019,fiat_eur,22-12-2019,1.10804,1.10959,1.10699,1.10889
fiat_eur_23122019,fiat_eur,23-12-2019,1.10889,1.1094,1.10692,1.10847
fiat_eur_24122019,fiat_eur,24-12-2019,1.10889,1.1094,1.10692,1.10847
fiat_eur_25122019,fiat_eur,25-12-2019,1.10847,1.11089,1.10823,1.1096
fiat_eur_26122019,fiat_eur,26-12-2019,1.1096,1.11883,1.10939,1.11741
fiat_eur_27122019,fiat_eur,27-12-2019,1.1096,1.11883,1.10939,1.11741
fiat_eur_28122019,fiat_eur,28-12-2019,1.1096,1.11883,1.10939,1.11741
fiat_eur_29122019,fiat_eur,29-12-2019,1.11756,1.12208,1.11716,1.11985
fiat_eur_30122019,fiat_eur,30-12-2019,1.11985,1.12393,1.11965,1.12223
fiat_eur_31122019,fiat_eur,31-12-2019,1.11985,1.12393,1.11965,1.12223
fiat_eur_01012020,fiat_eur,01-01-2020,1.12223,1.12223,1.11635,1.1172
fiat_eur_02012020,fiat_eur,02-01-2020,1.1172,1.11799,1.1125,1.1156
fiat_eur_03012020,fiat_eur,03-01-2020,1.1172,1.11799,1.1125,1.1156
fiat_eur_04012020,fiat_eur,04-01-2020,1.1172,1.11799,1.1125,1.1156
fiat_eur_05012020,fiat_eur,05-01-2020,1.11656,1.12055,1.11572,1.1197
fiat_eur_06012020,fiat_eur,06-01-2020,1.1197,1.11976,1.11335,1.11524
fiat_eur_07012020,fiat_eur,07-01-2020,1.11524,1.11682,1.1102,1.11054
fiat_eur_08012020,fiat_eur,08-01-2020,1.11054,1.11204,1.10926,1.11056
fiat_eur_09012020,fiat_eur,09-01-2020,1.11056,1.11291,1.10851,1.11175
fiat_eur_10012020,fiat_eur,10-01-2020,1.11056,1.11291,1.10851,1.11175
fiat_eur_11012020,fiat_eur,11-01-2020,1.11056,1.11291,1.10851,1.11175
fiat_eur_12012020,fiat_eur,12-01-2020,1.11147,1.1147,1.11119,1.1134
fiat_eur_13012020,fiat_eur,13-01-2020,1.1134,1.11446,1.11043,1.11268
fiat_eur_14012020,fiat_eur,14-01-2020,1.11268,1.11635,1.11185,1.11495
fiat_eur_15012020,fiat_eur,15-01-2020,1.11495,1.11728,1.11279,1.11364
fiat_eur_16012020,fiat_eur,16-01-2020,1.11364,1.11425,1.10863,1.10883
fiat_eur_17012020,fiat_eur,17-01-2020,1.11364,1.11425,1.10863,1.10883
fiat_eur_18012020,fiat_eur,18-01-2020,1.11364,1.11425,1.10863,1.10883
fiat_eur_19012020,fiat_eur,19-01-2020,1.1091,1.11025,1.10767,1.10945
fiat_eur_20012020,fiat_eur,20-01-2020,1.10945,1.1118,1.1081,1.1082
fiat_eur_21012020,fiat_eur,21-01-2020,1.1082,1.10985,1.10702,1.10925
fiat_eur_22012020,fiat_eur,22-01-2020,1.10925,1.11087,1.10363,1.10511
fiat_eur_23012020,fiat_eur,23-01-2020,1.10511,1.10619,1.10198,1.10239
fiat_eur_24012020,fiat_eur,24-01-2020,1.10511,1.10619,1.10198,1.10239
fiat_eur_25012020,fiat_eur,25-01-2020,1.10511,1.10619,1.10198,1.10239
fiat_eur_26012020,fiat_eur,26-01-2020,1.10306,1.10376,1.10097,1.10189
fiat_eur_27012020,fiat_eur,27-01-2020,1.10189,1.10253,1.09978,1.10221
fiat_eur_28012020,fiat_eur,28-01-2020,1.10221,1.10277,1.09923,1.10098
fiat_eur_29012020,fiat_eur,29-01-2020,1.10098,1.10394,1.10064,1.10311
fiat_eur_30012020,fiat_eur,30-01-2020,1.10311,1.10955,1.10169,1.10948
fiat_eur_31012020,fiat_eur,31-01-2020,1.10311,1.10955,1.10169,1.10948
fiat_eur_01022020,fiat_eur,01-02-2020,1.10311,1.10955,1.10169,1.10948
fiat_eur_02022020,fiat_eur,02-02-2020,1.10942,1.10942,1.10346,1.10595
fiat_eur_03022020,fiat_eur,03-02-2020,1.10595,1.10642,1.10329,1.10442
fiat_eur_04022020,fiat_eur,04-02-2020,1.10442,1.10479,1.09937,1.09987
fiat_eur_05022020,fiat_eur,05-02-2020,1.09987,1.1014,1.09645,1.09818
fiat_eur_06022020,fiat_eur,06-02-2020,1.09818,1.0985,1.0942,1.09438
fiat_eur_07022020,fiat_eur,07-02-2020,1.09818,1.0985,1.0942,1.09438
fiat_eur_08022020,fiat_eur,08-02-2020,1.09818,1.0985,1.0942,1.09438
fiat_eur_09022020,fiat_eur,09-02-2020,1.09425,1.09576,1.09077,1.0911
fiat_eur_10022020,fiat_eur,10-02-2020,1.0911,1.09248,1.08913,1.09151
fiat_eur_11022020,fiat_eur,11-02-2020,1.09151,1.09256,1.08653,1.08724
fiat_eur_12022020,fiat_eur,12-02-2020,1.08724,1.08889,1.08341,1.0839
fiat_eur_13022020,fiat_eur,13-02-2020,1.0839,1.08612,1.08273,1.08295
fiat_eur_14022020,fiat_eur,14-02-2020,1.0839,1.08612,1.08273,1.08295
fiat_eur_15022020,fiat_eur,15-02-2020,1.0839,1.08612,1.08273,1.08295
fiat_eur_16022020,fiat_eur,16-02-2020,1.08405,1.0851,1.08291,1.08345
fiat_eur_17022020,fiat_eur,17-02-2020,1.08345,1.08377,1.07856,1.07913
fiat_eur_18022020,fiat_eur,18-02-2020,1.07913,1.08118,1.07822,1.08037
fiat_eur_19022020,fiat_eur,19-02-2020,1.08037,1.08212,1.07779,1.07843
fiat_eur_20022020,fiat_eur,20-02-2020,1.07843,1.08636,1.07838,1.08475
fiat_eur_21022020,fiat_eur,21-02-2020,1.07843,1.08636,1.07838,1.08475
fiat_eur_22022020,fiat_eur,22-02-2020,1.07843,1.08636,1.07838,1.08475
fiat_eur_23022020,fiat_eur,23-02-2020,1.08142,1.08722,1.08049,1.0853
fiat_eur_24022020,fiat_eur,24-02-2020,1.0853,1.08905,1.08301,1.08813
fiat_eur_25022020,fiat_eur,25-02-2020,1.08813,1.09087,1.0855,1.08809
fiat_eur_26022020,fiat_eur,26-02-2020,1.08809,1.10066,1.0876,1.1
fiat_eur_27022020,fiat_eur,27-02-2020,1.1,1.10532,1.09509,1.1025
fiat_eur_28022020,fiat_eur,28-02-2020,1.1,1.10532,1.09509,1.1025
fiat_eur_29022020,fiat_eur,29-02-2020,1.1,1.10532,1.09509,1.1025
fiat_eur_01032020,fiat_eur,01-03-2020,1.1045,1.11853,1.10364,1.11335
fiat_eur_02032020,fiat_eur,02-03-2020,1.11335,1.12136,1.10953,1.11694
fiat_eur_03032020,fiat_eur,03-03-2020,1.11694,1.11876,1.10954,1.11339
fiat_eur_04032020,fiat_eur,04-03-2020,1.11339,1.1245,1.11196,1.12374
fiat_eur_05032020,fiat_eur,05-03-2020,1.12374,1.13549,1.12117,1.12855
fiat_eur_06032020,fiat_eur,06-03-2020,1.12374,1.13549,1.12117,1.12855
fiat_eur_07032020,fiat_eur,07-03-2020,1.12374,1.13549,1.12117,1.12855
fiat_eur_08032020,fiat_eur,08-03-2020,1.13538,1.1495,1.13359,1.14373
fiat_eur_09032020,fiat_eur,09-03-2020,1.14373,1.1458,1.12748,1.12799
fiat_eur_10032020,fiat_eur,10-03-2020,1.12799,1.13667,1.12573,1.12693
fiat_eur_11032020,fiat_eur,11-03-2020,1.12693,1.13336,1.10551,1.11845
fiat_eur_12032020,fiat_eur,12-03-2020,1.11845,1.12211,1.10549,1.11037
fiat_eur_13032020,fiat_eur,13-03-2020,1.11845,1.12211,1.10549,1.11037
fiat_eur_14032020,fiat_eur,14-03-2020,1.11845,1.12211,1.10549,1.11037
fiat_eur_15032020,fiat_eur,15-03-2020,1.1065,1.12367,1.1065,1.11801
fiat_eur_16032020,fiat_eur,16-03-2020,1.11801,1.11893,1.09548,1.09962
fiat_eur_17032020,fiat_eur,17-03-2020,1.09962,1.10452,1.08017,1.09091
fiat_eur_18032020,fiat_eur,18-03-2020,1.09091,1.09818,1.06549,1.0691
fiat_eur_19032020,fiat_eur,19-03-2020,1.0691,1.0831,1.06378,1.06977
fiat_eur_20032020,fiat_eur,20-03-2020,1.0691,1.0831,1.06378,1.06977
fiat_eur_21032020,fiat_eur,21-03-2020,1.0691,1.0831,1.06378,1.06977
fiat_eur_22032020,fiat_eur,22-03-2020,1.07067,1.08282,1.06359,1.07265
fiat_eur_23032020,fiat_eur,23-03-2020,1.07265,1.08881,1.0721,1.07865
fiat_eur_24032020,fiat_eur,24-03-2020,1.07865,1.08939,1.07602,1.08821
fiat_eur_25032020,fiat_eur,25-03-2020,1.08821,1.10588,1.087,1.10303
fiat_eur_26032020,fiat_eur,26-03-2020,1.10303,1.11476,1.09533,1.1132
fiat_eur_27032020,fiat_eur,27-03-2020,1.10303,1.11476,1.09533,1.1132
fiat_eur_28032020,fiat_eur,28-03-2020,1.10303,1.11476,1.09533,1.1132
fiat_eur_29032020,fiat_eur,29-03-2020,1.11174,1.11444,1.101,1.10425
fiat_eur_30032020,fiat_eur,30-03-2020,1.10425,1.10534,1.09266,1.10292
fiat_eur_31032020,fiat_eur,31-03-2020,1.10292,1.1039,1.09026,1.09608
fiat_eur_01042020,fiat_eur,01-04-2020,1.09608,1.09683,1.08207,1.08548
fiat_eur_02042020,fiat_eur,02-04-2020,1.08548,1.0865,1.07726,1.08063
fiat_eur_03042020,fiat_eur,03-04-2020,1.08548,1.0865,1.07726,1.08063
fiat_eur_04042020,fiat_eur,04-04-2020,1.08548,1.0865,1.07726,1.08063
fiat_eur_05042020,fiat_eur,05-04-2020,1.081,1.08356,1.07683,1.07919
fiat_eur_06042020,fiat_eur,06-04-2020,1.07919,1.09265,1.07837,1.08913
fiat_eur_07042020,fiat_eur,07-04-2020,1.08913,1.09021,1.08298,1.08565
fiat_eur_08042020,fiat_eur,08-04-2020,1.08565,1.09516,1.0841,1.09287
fiat_eur_09042020,fiat_eur,09-04-2020,1.09287,1.09527,1.09193,1.09318
fiat_eur_10042020,fiat_eur,10-04-2020,1.09287,1.09527,1.09193,1.09318
fiat_eur_11042020,fiat_eur,11-04-2020,1.09287,1.09527,1.09193,1.09318
fiat_eur_12042020,fiat_eur,12-04-2020,1.09494,1.09678,1.08925,1.09062
fiat_eur_13042020,fiat_eur,13-04-2020,1.09062,1.09871,1.09014,1.09798
fiat_eur_14042020,fiat_eur,14-04-2020,1.09798,1.09909,1.08568,1.09099
fiat_eur_15042020,fiat_eur,15-04-2020,1.09099,1.09112,1.08166,1.08373
fiat_eur_16042020,fiat_eur,16-04-2020,1.08373,1.08925,1.0812,1.08706
fiat_eur_17042020,fiat_eur,17-04-2020,1.08373,1.08925,1.0812,1.08706
fiat_eur_18042020,fiat_eur,18-04-2020,1.08373,1.08925,1.0812,1.08706
fiat_eur_19042020,fiat_eur,19-04-2020,1.08631,1.08969,1.0841,1.08602
fiat_eur_20042020,fiat_eur,20-04-2020,1.08602,1.08803,1.08165,1.08559
fiat_eur_21042020,fiat_eur,21-04-2020,1.08559,1.08852,1.08032,1.0823
fiat_eur_22042020,fiat_eur,22-04-2020,1.0823,1.08469,1.07559,1.07765
fiat_eur_23042020,fiat_eur,23-04-2020,1.07765,1.08296,1.0727,1.08216
fiat_eur_24042020,fiat_eur,24-04-2020,1.07765,1.08296,1.0727,1.08216
fiat_eur_25042020,fiat_eur,25-04-2020,1.07765,1.08296,1.0727,1.08216
fiat_eur_26042020,fiat_eur,26-04-2020,1.08216,1.08604,1.08112,1.08282
fiat_eur_27042020,fiat_eur,27-04-2020,1.08282,1.08885,1.08095,1.08188
fiat_eur_28042020,fiat_eur,28-04-2020,1.08188,1.08857,1.08171,1.0871
fiat_eur_29042020,fiat_eur,29-04-2020,1.0871,1.09728,1.08329,1.0952
fiat_eur_30042020,fiat_eur,30-04-2020,1.0952,1.10195,1.09345,1.09788
fiat_eur_01052020,fiat_eur,01-05-2020,1.0952,1.10195,1.09345,1.09788
fiat_eur_02052020,fiat_eur,02-05-2020,1.0952,1.10195,1.09345,1.09788
fiat_eur_03052020,fiat_eur,03-05-2020,1.09668,1.0974,1.08957,1.09044
fiat_eur_04052020,fiat_eur,04-05-2020,1.09044,1.0926,1.08259,1.08368
fiat_eur_05052020,fiat_eur,05-05-2020,1.08368,1.08475,1.0782,1.07925
fiat_eur_06052020,fiat_eur,06-05-2020,1.07925,1.0834,1.07665,1.08315
fiat_eur_07052020,fiat_eur,07-05-2020,1.08315,1.08758,1.08151,1.0835
fiat_eur_08052020,fiat_eur,08-05-2020,1.08315,1.08758,1.08151,1.0835
fiat_eur_09052020,fiat_eur,09-05-2020,1.08315,1.08758,1.08151,1.0835
fiat_eur_10052020,fiat_eur,10-05-2020,1.08268,1.08505,1.08,1.08065
fiat_eur_11052020,fiat_eur,11-05-2020,1.08065,1.08854,1.07843,1.08469
fiat_eur_12052020,fiat_eur,12-05-2020,1.08469,1.08965,1.08116,1.0818
fiat_eur_13052020,fiat_eur,13-05-2020,1.0818,1.0824,1.07748,1.08043
fiat_eur_14052020,fiat_eur,14-05-2020,1.08043,1.08516,1.07889,1.08171
fiat_eur_15052020,fiat_eur,15-05-2020,1.08043,1.08516,1.07889,1.08171
fiat_eur_16052020,fiat_eur,16-05-2020,1.08043,1.08516,1.07889,1.08171
fiat_eur_17052020,fiat_eur,17-05-2020,1.08073,1.0927,1.07997,1.09156
fiat_eur_18052020,fiat_eur,18-05-2020,1.09156,1.09761,1.09022,1.09222
fiat_eur_19052020,fiat_eur,19-05-2020,1.09222,1.09991,1.09187,1.09776
fiat_eur_20052020,fiat_eur,20-05-2020,1.09776,1.10085,1.09371,1.09483
fiat_eur_21052020,fiat_eur,21-05-2020,1.09483,1.09538,1.08853,1.08986
fiat_eur_22052020,fiat_eur,22-05-2020,1.09483,1.09538,1.08853,1.08986
fiat_eur_23052020,fiat_eur,23-05-2020,1.09483,1.09538,1.08853,1.08986
fiat_eur_24052020,fiat_eur,24-05-2020,1.08936,1.09145,1.08704,1.08951
fiat_eur_25052020,fiat_eur,25-05-2020,1.08951,1.09958,1.08911,1.09816
fiat_eur_26052020,fiat_eur,26-05-2020,1.09816,1.10309,1.09338,1.10029
fiat_eur_27052020,fiat_eur,27-05-2020,1.10029,1.10936,1.09917,1.10764
fiat_eur_28052020,fiat_eur,28-05-2020,1.10764,1.11452,1.10677,1.1101
fiat_eur_29052020,fiat_eur,29-05-2020,1.10764,1.11452,1.10677,1.1101
fiat_eur_30052020,fiat_eur,30-05-2020,1.10764,1.11452,1.10677,1.1101
fiat_eur_31052020,fiat_eur,31-05-2020,1.11151,1.11541,1.11005,1.11347
fiat_eur_01062020,fiat_eur,01-06-2020,1.11347,1.11962,1.11152,1.11692
fiat_eur_02062020,fiat_eur,02-06-2020,1.11692,1.12579,1.11666,1.12331
fiat_eur_03062020,fiat_eur,03-06-2020,1.12331,1.13626,1.11946,1.13378
fiat_eur_04062020,fiat_eur,04-06-2020,1.13378,1.13838,1.12781,1.12891
fiat_eur_05062020,fiat_eur,05-06-2020,1.13378,1.13838,1.12781,1.12891
fiat_eur_06062020,fiat_eur,06-06-2020,1.13378,1.13838,1.12781,1.12891
fiat_eur_07062020,fiat_eur,07-06-2020,1.1293,1.13198,1.12682,1.12939
fiat_eur_08062020,fiat_eur,08-06-2020,1.12939,1.13637,1.1241,1.13394
fiat_eur_09062020,fiat_eur,09-06-2020,1.13394,1.14225,1.13208,1.13722
fiat_eur_10062020,fiat_eur,10-06-2020,1.13722,1.14037,1.12887,1.1299
fiat_eur_11062020,fiat_eur,11-06-2020,1.1299,1.13406,1.12125,1.12548
fiat_eur_12062020,fiat_eur,12-06-2020,1.1299,1.13406,1.12125,1.12548
fiat_eur_13062020,fiat_eur,13-06-2020,1.1299,1.13406,1.12125,1.12548
fiat_eur_14062020,fiat_eur,14-06-2020,1.12333,1.13326,1.12265,1.13227
fiat_eur_15062020,fiat_eur,15-06-2020,1.13227,1.13534,1.12278,1.12629
fiat_eur_16062020,fiat_eur,16-06-2020,1.12629,1.12939,1.12071,1.1243
fiat_eur_17062020,fiat_eur,17-06-2020,1.1243,1.12614,1.11856,1.12057
fiat_eur_18062020,fiat_eur,18-06-2020,1.12057,1.12544,1.11683,1.11733
fiat_eur_19062020,fiat_eur,19-06-2020,1.12057,1.12544,1.11683,1.11733
fiat_eur_20062020,fiat_eur,20-06-2020,1.12057,1.12544,1.11683,1.11733
fiat_eur_21062020,fiat_eur,21-06-2020,1.11831,1.12699,1.11684,1.12601
fiat_eur_22062020,fiat_eur,22-06-2020,1.12601,1.13487,1.12331,1.13073
fiat_eur_23062020,fiat_eur,23-06-2020,1.13073,1.13258,1.12484,1.12502
fiat_eur_24062020,fiat_eur,24-06-2020,1.12502,1.12597,1.11904,1.12174
fiat_eur_25062020,fiat_eur,25-06-2020,1.12174,1.12394,1.11953,1.12162
fiat_eur_26062020,fiat_eur,26-06-2020,1.12174,1.12394,1.11953,1.12162
fiat_eur_27062020,fiat_eur,27-06-2020,1.12174,1.12394,1.11953,1.12162
fiat_eur_28062020,fiat_eur,28-06-2020,1.12157,1.12878,1.12157,1.12412
fiat_eur_29062020,fiat_eur,29-06-2020,1.12412,1.1262,1.11909,1.12331
fiat_eur_30062020,fiat_eur,30-06-2020,1.12331,1.12752,1.11852,1.12506
fiat_eur_01072020,fiat_eur,01-07-2020,1.12506,1.13027,1.12233,1.12391
fiat_eur_02072020,fiat_eur,02-07-2020,1.12391,1.12512,1.12192,1.12434
fiat_eur_03072020,fiat_eur,03-07-2020,1.12391,1.12512,1.12192,1.12434
fiat_eur_04072020,fiat_eur,04-07-2020,1.12391,1.12512,1.12192,1.12434
fiat_eur_05072020,fiat_eur,05-07-2020,1.12407,1.13454,1.12407,1.13091
fiat_eur_06072020,fiat_eur,06-07-2020,1.13091,1.13326,1.12587,1.12731
fiat_eur_07072020,fiat_eur,07-07-2020,1.12731,1.13519,1.12623,1.13295
fiat_eur_08072020,fiat_eur,08-07-2020,1.13295,1.13706,1.12802,1.12845
fiat_eur_09072020,fiat_eur,09-07-2020,1.12845,1.13247,1.12549,1.12972
fiat_eur_10072020,fiat_eur,10-07-2020,1.12845,1.13247,1.12549,1.12972
fiat_eur_11072020,fiat_eur,11-07-2020,1.12845,1.13247,1.12549,1.12972
fiat_eur_12072020,fiat_eur,12-07-2020,1.13026,1.13749,1.13009,1.13438
fiat_eur_13072020,fiat_eur,13-07-2020,1.13438,1.14088,1.13251,1.13995
fiat_eur_14072020,fiat_eur,14-07-2020,1.13995,1.1452,1.13909,1.14115
fiat_eur_15072020,fiat_eur,15-07-2020,1.14115,1.14418,1.13705,1.13835
fiat_eur_16072020,fiat_eur,16-07-2020,1.13835,1.14437,1.13732,1.14251
