index,total_fiat_usd,total_fiat_eur,total_fiat_cad,total_fiat_chf,cash_in_fiat_usd,cash_in_fiat_eur,cash_in_fiat_cad,cash_in_fiat_chf,cash_in_fiat_usd_percent,cash_in_fiat_eur_percent,cash_in_fiat_cad_percent,cash_in_fiat_chf_percent
2024-07-08,39521.12605917088,36547.274345664184,53888.64792594733,35484.41859931302,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,0.9977212386890144,0.988603506465488,0.9962742777684352,1.00078783632008
2024-07-09,40328.33718179612,37236.927463755164,54924.15738646127,36277.41917016019,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.0180994961289318,1.0072586183170915,1.0154184107092652,1.0231532957759688
2024-07-10,40704.40067394822,37453.78654013031,55490.36272588846,36490.152913919635,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.027593318057334,1.0131246547630837,1.02588621491882,1.0291531501214308
2024-07-11,39536.200038029754,36248.46432385602,53906.62926839977,35364.27635627947,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,0.9981017852563498,0.9805206975388183,0.9966067104728098,0.9973993942882717
2024-07-12,39921.953733793576,36602.13966608011,54432.594875778654,35709.32469904701,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.007840238927688,0.9900876129855403,1.006330576737603,1.0071309947488423
2024-07-13,40391.82330090175,37032.9360052276,55073.25038981996,36129.6128705616,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.0197022199303434,1.0017406508407212,1.0181747894635738,1.018984628157652
2024-07-14,42044.27139076114,38591.136497008796,57527.90776597269,37662.266664362556,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.0614187072747425,1.0438899628627787,1.0635556275197837,1.0622109605782575
2024-07-15,46032.29756684257,42236.89057937953,62939.821932595776,41145.08443737157,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1620974786834046,1.1425075843973969,1.1636091839776561,1.1604389096593875
2024-07-16,46767.25992643701,42750.42956455173,63992.85723767413,41314.19882369721,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1806517970676147,1.156398810228529,1.1830773285388867,1.1652085417250149
2024-07-17,46230.58068362516,42427.38948976282,63362.980042385585,41044.96038818222,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1671031882016822,1.1476605785441443,1.1714323815607914,1.1576150524705942
2024-07-18,45670.85311556875,41968.78646177553,62702.82015399969,40602.26887994128,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1529727182931702,1.135255369957154,1.159227578855087,1.1451295646373991
2024-07-19,47666.6144233402,43802.77191290303,65442.85792020567,42376.53915760107,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.203356238265149,1.1848646631329782,1.2098844287047321,1.1951703482353173
2024-07-20,47862.69247650176,43982.955933599,65712.05908604385,42550.85632692951,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.2083062803714186,1.1897386395883582,1.2148613247188687,1.2000867174365597
2024-07-21,48807.97652273659,44815.78628083941,67146.30346095914,43420.762517224546,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.232170225141371,1.2122666944519194,1.241377127838029,1.2246211911112577
2024-07-22,46356.04733985577,42710.689952416986,63900.59459067018,41320.706095106136,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1702706269907783,1.15532385400798,1.1813716093281323,1.165392070111015
2024-07-23,45327.353512946844,41814.90176471111,62586.52718102114,40122.82169657555,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1443009803344895,1.1310927900156127,1.1570775954704053,1.131607434975688
2024-07-24,44156.46567730913,40715.21565052662,61047.352366962004,38928.2121451542,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1147416084686852,1.101346288588122,1.128621875476403,1.0979151622710304
2024-07-25,42922.18415262799,39538.48095269624,59398.41292061193,37929.856447065256,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.0835818462227391,1.0695156235308048,1.0981368657531345,1.069757951912014
2024-07-26,45282.69195432903,41712.90181684356,62665.03180023806,40015.81092091782,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1431734875216775,1.1283336921642262,1.1585289611257341,1.1285893474076558
2024-07-27,44815.63111996238,41282.66099224597,62018.683697352506,39603.07445959101,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1313824137170059,1.1166956809735984,1.1465795058290602,1.1169486993033166
2024-07-28,44009.486140668865,40669.69110696491,60962.98839967705,38998.90661834403,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.1110310713463596,1.1001148500143536,1.1270621842647772,1.0999089998948715
2024-07-29,43731.991197494186,40436.422743868876,60571.88334590634,38602.321680924535,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.104025638403491,1.093804942481357,1.1198315722532743,1.0887238826771168
2024-07-30,42456.47365461364,39215.68910682557,58626.962432839406,37278.000249898934,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.0718248620150097,1.0607841064368613,1.0838745617777992,1.0513732698767684
2024-07-31,41205.438254984416,38182.88136604806,57167.44695711539,35969.219173763755,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.0402421437824092,1.0328466645258618,1.056891555478087,1.0144609508053395
2024-08-01,40603.70315281493,37213.20779097885,56329.487951742696,34835.77045905663,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,1.0250511826088755,1.0066170013402111,1.0413996655345048,0.9824936329924028
2024-08-02,36856.420054477494,33778.830781935365,51130.8848256893,31620.80522873045,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,0.9304500336184848,0.9137171281088264,0.9452897282072448,0.8918200860186131
2024-08-03,34941.30456642338,32023.631500420102,48474.04649730986,29977.740228147806,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,0.8821024386103593,0.866239000250639,0.8961710401601611,0.8454797616798007
2024-08-04,32475.93796261315,29654.599377808452,44902.783218269135,27680.3221501071,39611.39096437482,36968.586603875294,54090.1728855763,35456.48469288961,0.8198636092284903,0.8021566984846497,0.8301467867972543,0.7806843343287799
2024-08-05,33095.77121136699,30275.876110440557,45625.11109461458,28177.645045181085,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7691433801321488,0.7550192716867825,0.7757253511120599,0.734371161149018
2024-08-06,35871.60077957746,32838.625342906606,49349.42120482804,30912.201699860358,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8336534627988695,0.8189290674579814,0.8390466603337385,0.8056396984062871
2024-08-07,33978.305620715124,31119.0841674132,46669.00932700856,29448.277147166504,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7896534173315786,0.7760471795409956,0.7934738738755401,0.7674866174134453
2024-08-08,38437.109898740026,35213.006979680475,52772.13177376575,33254.841650183655,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8932757131181135,0.878141355405126,0.8972401264786913,0.8666940277412793
2024-08-09,37477.52217708841,34333.90942970465,51454.66826444122,32424.62996629139,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8709749623952858,0.8562184359988235,0.8748404036324553,0.8450568924405168
2024-08-10,38127.19671705589,34929.089300685155,52346.637263243305,32986.71239152292,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8860733527142509,0.8710610212660875,0.8900058015498861,0.8597059918459806
2024-08-11,35851.31404874073,32794.235422642036,49268.64382033164,31018.211434131525,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8331820006103036,0.8178220723987425,0.8376732704734828,0.8084025443263414
2024-08-12,37268.69120269493,33902.81930235693,51082.041438207925,32229.176084276958,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8661217453333391,0.8454679179033557,0.8685049434290999,0.8399629360770282
2024-08-13,37973.637991061645,34482.61776820824,52078.96536547325,32851.867576541015,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8825046587924295,0.8599269219571214,0.8854548016312247,0.8561916405510303
2024-08-14,37085.68975917841,33801.53282946736,50917.75155891563,32359.009274458287,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8618688047405235,0.8429420376046701,0.8657116609309184,0.8433466734502638
2024-08-15,35656.393436988415,32332.601955919854,48771.2177446001,30882.031384885166,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8286520593914354,0.806309865037363,0.8292159537022654,0.8048533939012429
2024-08-16,35640.80886759811,32318.470137466553,48749.90099453301,30868.533576648286,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8282898751020225,0.8059574459946474,0.8288535229479365,0.8045016114477415
2024-08-17,35794.251567259234,32457.609328309063,48959.78165253384,31001.43042374782,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8318558725800755,0.8094272967150621,0.8324219470725748,0.807965194432091
2024-08-18,35589.295053405076,32104.655721403895,48521.48342261846,30710.8728941667,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8270926977067931,0.8006253458069308,0.8249699312826771,0.8003926286610005
2024-08-19,36383.046008046076,32690.050951998775,49555.35489184826,31072.983805520653,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8455394137037303,0.8152239218824963,0.8425479774338391,0.8098300323194445
2024-08-20,36511.64687218795,32745.871634249284,49634.85412984952,31098.091162602166,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8485280886828475,0.8166159770852623,0.8438996360453388,0.8104843850499076
2024-08-21,37930.704669894854,34136.74664749253,51643.640543378024,32325.60618538076,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8815068914477245,0.8513015939663581,0.8780533401911128,0.8424761157697871
2024-08-22,38781.5268802418,34648.946974583254,52388.707935998325,32875.73062988861,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9012799393872448,0.8640748368118197,0.8907210937784734,0.8568135640001806
2024-08-23,42647.72064737627,38103.15710005296,57611.423810900524,36153.165921277905,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9911300088510538,0.9502158688226452,0.9795185346749022,0.9422307078625967
2024-08-24,43839.57526259452,39168.00706048989,59221.461588207625,37163.52044911542,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0188286257384045,0.9767710786092099,1.0068926514746452,0.9685627603315129
2024-08-25,43473.44779947505,38951.212077300464,58626.292487171944,36833.94503685648,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0103198494133434,0.9713646490903435,0.996773492336281,0.9599733030578945
2024-08-26,42402.25634214197,37911.96339735879,57004.53907042102,35683.57451465092,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9854254357736071,0.9454478835913452,0.9692001843827408,0.9299921270302629
2024-08-27,39716.89909753424,35715.99350509365,53542.33247845971,33449.61245912945,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9230179235029592,0.8906848246246594,0.9103352006109273,0.8717701817241303
2024-08-28,38901.11212540631,35115.64553656465,52454.23818856869,32966.066367019885,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9040590920195356,0.8757133574306483,0.8918352494915015,0.8591679112163506
2024-08-29,38185.01441507888,34565.95855443005,51526.86576852237,32458.244114701516,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.887417031923442,0.8620052730339147,0.8760679170096091,0.8459329507895874
2024-08-30,38386.95696002174,34748.761618558645,51799.36707736346,32629.900470507713,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8921101623725821,0.8665640126666512,0.8807010273387189,0.8504066914847335
2024-08-31,37316.74819426955,33779.98388184082,50355.22716378959,31720.19550104303,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8672385864156219,0.8424046503236791,0.8561475322428076,0.8266977870089471
2024-09-01,35782.37433924176,32315.560959505958,48287.34914813403,30476.298405374102,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8315798466417278,0.8058848969652814,0.8209891433366454,0.7942791035798823
2024-09-02,37638.151873104194,34082.34121422419,51001.58794696902,32005.63941980909,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8747079851598603,0.849944832218086,0.8671370604532083,0.8341370808793555
2024-09-03,35757.28213817482,32262.597569451802,48285.74225144635,30268.280763176565,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8309967056651866,0.8045640968655954,0.8209618226251479,0.7888577081014759
2024-09-04,36703.79407869256,33034.93427780009,49562.88444898057,30980.594038913816,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8529935761600859,0.8238246162608706,0.8426759961544525,0.8074221525951966
2024-09-05,35366.516397904306,31903.114308566346,47998.52936301606,29822.008565421194,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8219153375232569,0.7955993095601099,0.8160785836942998,0.7772268769398
2024-09-06,34232.076606691575,30879.76889540627,46458.89676204197,28865.41807768785,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7955510370814504,0.7700791394514178,0.7899015068320108,0.75229603314166
2024-09-07,34748.34240753197,31345.477382849796,47159.55947142398,29300.747442940476,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8075490177469872,0.7816929696086469,0.8018142849755941,0.7636416701148786
2024-09-08,35671.14878734839,32324.877471498832,48365.69195469797,30297.31417256121,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8289949726892832,0.8061172319792662,0.8223211401180426,0.7896143823561104
2024-09-09,37584.29624221687,34107.38900685779,51153.19193485706,31833.158637053584,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8734563841104308,0.8505694736349884,0.8697146554203867,0.8296418538117651
2024-09-10,38423.33312078958,34892.23857681582,52163.44547653674,32746.275132452036,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.892955541773791,0.8701420385553821,0.8868911458338901,0.8534396701273185
2024-09-11,37714.126085467586,34054.001955310785,51218.358483129516,32101.499851441542,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.876473620477039,0.8492381082723647,0.8708226273754486,0.8366354137376654
2024-09-12,38749.49867192496,34986.36522800115,52647.34473509545,32901.4333934128,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9005356060932097,0.8724893673449776,0.8951184775212562,0.8574834343269497
2024-09-13,40617.20063443409,36672.68647697108,55184.91431541818,34487.26221247731,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9439408674889718,0.9145428173122987,0.9382626366573307,0.8988136075679228
2024-09-14,40625.66727574919,36680.33088568492,55196.4175915725,34494.45107026495,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9441376316337887,0.914733453443803,0.93845821717691,0.8990009649511383
2024-09-15,39320.37197897993,35320.025851085935,53424.41844970099,33217.067919458605,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9138026613375568,0.8808101901582654,0.9083304076544737,0.8657095615643151
2024-09-16,38195.210080540935,34366.75371652055,51936.59416461469,32359.90941523812,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8876539784670382,0.8570375062519966,0.8830341839686129,0.8433701330910046
2024-09-17,39338.24389990438,35383.43713169485,53523.6049089138,33290.38047839446,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9142180035147037,0.8823915395708284,0.9100167915131094,0.8676202474625228
2024-09-18,40611.717222465144,36385.211100975794,55058.523098202495,34427.65050118906,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9438134333829793,0.9073737613873738,0.9361137132026831,0.8972599957750764
2024-09-19,42208.2306410566,37808.79881136605,57278.48695004934,35889.67407226413,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9809162922152889,0.9428751669407691,0.9738578895370448,0.9353635330222834
2024-09-20,43475.85698070503,38944.29841691303,58998.7134947381,36967.537216120865,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0103758386145845,0.9711922363478891,1.0031054531781225,0.9634550079217861
2024-09-21,44932.02031583748,40248.68350338375,60974.79330954543,38205.71343673338,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0442169714425635,1.003720968939928,1.0367030745622774,0.9957245928136511
2024-09-22,44503.77196919862,40054.51629873512,60273.81219079936,37720.974872500025,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0342645101819936,0.9988788305686223,1.0247848827723531,0.9830912438698708
2024-09-23,46397.75786327633,41501.791517908656,62318.18444290537,39128.63558708552,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0782806082867935,1.0349709548039276,1.059543622970925,1.0197779659794175
2024-09-24,47352.92385405085,42533.83980423143,63855.39211539224,40270.02968321805,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1004785982970477,1.060708157012134,1.085679470815749,1.0495251966781316
2024-09-25,46420.739232744825,41533.8647108645,62506.88646434367,39278.86043428158,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0788146936864107,1.0357707955318345,1.0627519645688714,1.0236931546082726
2024-09-26,48431.82703835932,43382.14532278692,65456.81815687057,40709.10607113471,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1255522319257858,1.0818631852746117,1.1129071695216135,1.0609684892709106
2024-09-27,50376.63393445025,45124.17944683827,68085.27302079354,42343.80282040527,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1707494065197996,1.1253060019513916,1.157596574616334,1.1035722678323716
2024-09-28,50044.70017088008,44826.854327194626,67636.65628814521,42064.79771950196,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.163035289351723,1.1178913132907349,1.1499691220118524,1.0963007836615573
2024-09-29,50134.79297062993,45025.31969198363,67810.19959778983,42392.985887799914,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1651290396403209,1.1228406391048398,1.1529197327956389,1.1048540863183935
2024-09-30,47668.85385231141,43069.854760938404,64305.27034266132,40356.46430294017,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1078207890922214,1.0740752886766265,1.0933283715511855,1.0517778722280944
2024-10-01,44409.90585777726,40207.42572137876,59961.122883131946,37739.61721339565,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.032083068397259,1.0026920830901118,1.019468489734399,0.9835771041150441
2024-10-02,43233.9512248268,39197.40269526809,58605.61904383403,36875.35021116463,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0047539659722664,0.9775041464378681,0.9964219991846535,0.9610524126103607
2024-10-03,42119.10219117918,38377.31406941156,57183.14363454574,36143.34263639141,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9788449533494609,0.9570527905545849,0.9722368474152658,0.9419746915377113
2024-10-04,44327.12052613175,40389.175878024376,60180.8673044901,38038.09250226909,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0301591431501171,1.007224565334357,1.0232046191228727,0.9913560240394316
2024-10-05,43788.47450590557,39898.38223772717,59449.572686600055,37575.86831761302,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0176410477703302,0.9949851620717074,1.0107710324286352,0.9793094491516878
2024-10-06,45219.255262865874,41202.80575761369,61593.188491426765,38636.552611655134,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0508922912783987,1.0275148531156009,1.047217127198689,1.006953205589788
2024-10-07,44178.972343113295,40233.29327193466,60291.1899436559,37877.64698987731,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0267161898640453,1.0033371676158178,1.0250803420734433,0.9871744624842563
2024-10-08,43323.34912804047,39600.867575905366,59402.79457852981,37293.703195407055,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0068315669145544,0.9875657466115094,1.0099757036406811,0.9719556079027866
2024-10-09,41828.54787212291,38244.99211129461,57473.375385925756,35814.5659566776,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9720924915426732,0.9537529478652705,0.9771714135311981,0.9334060509840735
2024-10-10,42041.058795284305,38439.296694966,57864.75458375906,36040.9598066699,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.977031230353486,0.9585985121922557,0.9838257045208156,0.9393063706960033
2024-10-11,43947.475595700846,40182.386025144784,60488.721330829474,37675.29284316992,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0213362218416275,1.0020676435810827,1.0284388019433408,0.9819006701058461
2024-10-12,44618.28861167953,40795.72882113882,61412.01945065589,38250.36744023003,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0369258688467191,1.0173631755563262,1.0441368625288412,0.9968883739722685
2024-10-13,43680.32786764472,40039.90014633954,60264.52155412415,37676.40443836851,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0151277275527517,0.9985143332144807,1.024626921898965,0.9819296407119918
2024-10-14,46570.95768455233,42759.38601516089,64149.09182698192,40153.434944541055,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0823057598725874,1.066332824496123,1.0906729997393707,1.0464864823537516
2024-10-15,45467.93244195687,41860.40291844527,62524.22967657933,39350.33293259153,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0566715313168384,1.0439139996712026,1.0630468366048653,1.025555884495385
2024-10-16,44701.598780127584,41272.66571271521,61670.1369664449,38713.91163681898,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0388619912639998,1.0292570194604629,1.0485254173347327,1.0089693512628506
2024-10-17,43484.39703260678,40013.61598230191,60013.65908650834,37601.13538464785,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0105743088162384,0.9978588591890158,1.0203617185689708,0.9799679642734251
2024-10-18,44746.076441069206,41174.59230457074,61754.92728988608,38692.11471256735,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0398956489557492,1.026811266514488,1.049967035817281,1.0084012756643939
2024-10-19,44461.090365787386,40912.352877217534,61361.61248426649,38445.686091483425,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.033272592740109,1.0202715442377313,1.0432798353181056,1.0019788059258623
2024-10-20,46167.73281897541,42690.189945976184,63857.99345617125,39988.16217695904,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.072934842540507,1.0646072141267038,1.0857236992228858,1.0421791119528219
2024-10-21,44079.99598371396,40819.34657898467,60902.05790906686,38145.673549602325,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0244159862780526,1.0179521547905719,1.0354664157855458,0.9941598218202985
2024-10-22,43912.47082780031,40726.441323094616,60762.947657416866,38047.950047265105,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0205227135135753,1.0156352851355996,1.033101241296859,0.9916129332578277
2024-10-23,42522.82909626155,39271.538429669235,58917.51002273902,36813.27431619178,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9882275380441089,0.979352942092512,1.0017248189107915,0.9594345787921874
2024-10-24,43040.01835884498,39865.89574002425,59794.82819253396,37308.176640657555,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0002469798951827,0.9941750143572089,1.0166411211174835,0.9723328175942776
2024-10-25,39332.38200953655,36431.69078892254,54643.86666972757,34094.30366583586,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9140817735975134,0.908532871036712,0.9290636590581015,0.8885722469532299
2024-10-26,39891.45101210671,36949.52947528455,55420.57254094112,34578.91881930308,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9270744976412495,0.921446723187582,0.9422693350598208,0.9012023795420778
2024-10-27,40404.53354869423,37370.428461874624,56120.91526372374,34963.360561336274,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.93899849947089,0.9319430947921465,0.9541766727406589,0.9112217735701587
2024-10-28,40492.234567839245,37429.04178791619,56347.605557689785,35121.91773636097,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9410366649475436,0.933404792897186,0.9580308969531948,0.9153541209165991
2024-10-29,42335.6551671042,38995.31636709854,58862.06200630421,36687.281333065446,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.983877629180367,0.9724645211019786,1.0007820829703098,0.956150925627888
2024-10-30,41854.92878485448,38457.585667029125,58323.42177409752,36139.62740835947,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9727055820870737,0.959054602259365,0.9916240365956911,0.9418778645559186
2024-10-31,39973.83655404683,36898.01779098991,55776.01952607746,34769.98652133172,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9289891318039392,0.9201621257008691,0.9483127008891078,0.9061820224459423
2024-11-01,39373.582234060996,36343.95051881276,54938.476784167375,34247.8741494792,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9150392638989344,0.9063448057072649,0.934072666794895,0.8925746301974841
2024-11-02,38440.15584840958,35482.347371519696,53636.05468010295,33435.96251813318,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8933465007728139,0.8848581614106887,0.9119286802985916,0.8714144343576284
2024-11-03,37262.407251068,34258.29717205086,51806.94920586996,32199.516304871522,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8659757067423646,0.8543328188329946,0.8808299398861468,0.8391899372474075
2024-11-04,35976.50847613649,32916.281760831946,49732.18111035519,31056.666631679054,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8360915102405796,0.820865661857097,0.8455544047530549,0.8094047710216494
2024-11-05,38120.79808089342,35530.616162637176,53135.58641097456,33418.336815850955,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8859246488627889,0.8860618876837709,0.90341963967434,0.870955069941961
2024-11-06,42463.42667591981,39306.34133952885,58855.59183617096,37045.19626953728,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9868470300004109,0.980220856453072,1.0006720761149193,0.9654789729884089
2024-11-07,43772.10529115626,40837.52102994445,60885.49611038183,38330.84954412062,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0172606283783183,1.0184053889323985,1.0351848294662631,0.998985913918956
2024-11-08,43842.93161708506,40903.59899341804,60984.0130988421,38392.87153791967,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0189066271791714,1.0200532400358442,1.0368598308773362,1.000602342954454
2024-11-09,45755.55741739691,42687.997889087106,63644.40994178378,40067.741213442656,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0633559153853502,1.0645525486501426,1.0820923185486253,1.0442531159844537
2024-11-10,48136.627256215084,45173.26131401565,67029.11982429048,42403.46655997382,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1186918098856822,1.1265300047011095,1.1396396910158428,1.1051272355961856
2024-11-11,52338.94854053426,49265.75099355621,72981.36182629174,46148.781706352645,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2163534590546974,1.2285884411262353,1.2408406504465235,1.202738353505615
2024-11-12,51867.60586123359,49097.5235808046,72605.57250916338,45956.25303353056,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2053994885536763,1.2243931888339434,1.234451421073053,1.197720634502195
2024-11-13,54319.185648439896,51585.661448294755,76374.12302497789,48365.83501628534,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2623740292632122,1.2864423276835006,1.298524912664152,1.2605196198582123
2024-11-14,51832.7779138139,49177.20864688226,73027.56937291502,46035.115471351855,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.204590089521082,1.226380373625386,1.2416262784585634,1.1997759624027702
